"ids","rel.ids","mzs","RTs","Int"
4714,28,416.177328516198,653.496157691592,604100.75
13013,28,433.167217242117,653.294666569407,215661.1875
38,29,272.959012950583,37.067489978879,66245096
64,29,158.977266950336,36.9781406757443,44457132
152,29,273.960158203171,37.0207407815116,20514064
182,29,274.956375196533,37.0503040495373,18247846
274,29,386.939319324968,36.9029270353771,12454017
506,29,160.9748114342,36.9167975048686,6450659
561,29,130.982153975827,37.0030430638513,5888801.5
594,29,387.940430672781,36.8770306905111,5524846.5
613,29,159.977967469226,36.9350154787995,5340925.5
649,29,388.936433917789,36.8951981408255,5062117
1204,29,275.957092781892,36.9728349504017,2688047.5
2353,29,276.953697649526,37.0132945378621,1267929.375
3657,29,131.982992849403,36.8773822784424,783214.125
3678,29,132.979751640225,36.9495327528133,779482.9375
39,30,302.100842940576,42.4648525326751,65373608
50,30,214.047793456613,42.3771604356312,52333768
51,30,181.070602269361,42.7529791011367,50859476
288,30,242.079397568562,42.453736441476,12003792
40,31,129.01776632329,63.6821855500687,64944952
934,31,130.02108401354,63.6622538339524,3397648.25
41,32,147.028432262246,60.5704460587612,62465432
909,32,148.031777414618,60.5609523682367,3477913.5
42,33,225.060884057275,42.3258708687716,57595924
360,33,221.065952052805,43.2974185489473,9541431
689,33,226.064225207426,42.2444146474202,4680906
2967,33,227.065049563124,42.3683537982759,979976.4375
43,34,282.084293481989,83.2160976954869,56618308
351,34,611.180892966172,83.1337162199474,9307180
534,34,283.08769246915,83.1897373199463,6211888
569,34,328.089742474442,83.2087140764509,5836969
1303,34,612.183878538129,83.0108601706369,1676213.5
1888,34,400.019937183588,83.2224836803618,1604427.875
4261,34,329.093578939146,83.0901847112746,659487.125
4512,34,284.089279861983,83.2012201944987,631613.4375
9369,34,401.021660697216,83.2435958499,305037.8125
44,35,128.958076422765,40.1654281172641,56263100
259,35,296.882121619203,40.1523225420997,13164229
560,35,212.920129407775,40.2041347594488,5893050.5
747,35,130.956130635665,40.1525245848156,4272656.5
2319,35,129.961375137516,40.1410288583665,1289571.5
45,36,601.13783217471,44.2628787856504,55281128
270,36,699.114579246989,44.6449373336065,12666920
1276,36,700.117792766726,44.7274829387665,2299802.75
46,37,439.075382547372,46.8086726025837,54810876
415,37,440.078498070969,46.2573741321832,7828430.5
1700,37,441.071497294902,45.8154641931707,1791646.75
48,38,601.12934807499,47.6387455951737,52828324
322,38,602.132075836653,47.8086051940918,10760291
1103,38,603.130171076055,47.6990897587367,2896441
1341,38,885.255292944107,46.5243753251575,2348083
1420,38,966.280557713047,47.4030261266799,2200680.25
1753,38,885.756668161333,46.6871433022581,1733589.5
1825,38,966.782382092886,47.3810325804211,1666470.25
2885,38,967.282556145377,47.5830915852597,1013830.5
108,39,361.202241212666,614.475745064872,52334416
504,39,362.205562999735,614.611864362444,12302345
3437,39,363.208245871302,614.523920694987,1794131.375
52,40,174.95492286469,36.9494143197703,50571764
91,40,288.936400030603,36.9816333415896,34927464
154,40,304.913961285272,36.9564875669258,20459932
275,40,418.894311865873,36.9398309616816,12443931
443,40,434.871640059255,36.9102653875584,7351928
601,40,289.937669526606,36.9813938584439,5423419.5
645,40,290.933745441921,37.0147458244773,5081560.5
1639,40,175.958275179471,36.9312318313954,1858424.875
4210,40,176.959080181914,36.8772429532783,677233.0625
53,41,194.945493169936,44.4495711553664,50197888
85,41,78.9584710724424,44.3153779229452,37225308
178,41,176.934765316618,44.4857880274455,18594384
290,41,196.893774325046,44.3194828477017,11941501
325,41,292.923351113567,44.5025691520877,5902950.5
2392,41,197.893954874464,44.3010965983073,1242989.125
54,42,173.007909376436,55.180366289048,49902548
478,42,111.007132078678,55.0671488296154,8599490
883,42,174.011268050782,55.1543110438756,3549557.25
4946,42,175.012011712426,55.2179360162644,578824.25
55,43,145.012795669549,57.829083065654,49083732
289,43,101.022722132633,57.8546505861504,11978342
1147,43,146.016148301764,57.8243741535005,2801336
5524,43,102.026113929844,57.7794307072957,521092.1875
57,44,238.108028298336,454.560840061733,48496972
521,44,239.111310183991,454.549260457357,6329869.5
7093,44,240.113331094039,454.53609530897,405755.59375
60,45,151.024722479503,63.6060328256516,46586636
1203,45,152.02807739055,63.6024887902396,2688535.25
58,46,317.175770179952,583.311421957361,45129756
334,46,318.179141687603,582.146524507706,9379259
2374,46,319.182018822938,584.107548713684,1096499.875
62,47,312.094831001432,83.8261137462798,44868520
63,48,683.224173656701,43.8999505724226,44741696
197,48,303.119250387917,42.4083248774211,13752541
284,48,684.227422053694,43.8280729636168,12193518
976,48,685.229248452783,43.5330675952839,3292541.75
66,49,214.144124612875,525.626451764788,44152272
614,49,215.147431478706,525.612146286737,5334506
67,50,215.03193637601,44.5870869046166,43114620
232,50,217.029035777473,44.5508659453619,14464392
1121,50,216.035295513622,44.7212028503418,2851251
70,51,135.028386650365,45.3195872079758,41425324
1104,51,193.034315683483,47.0513767419859,9539179
1710,51,136.031744687019,45.3490453513272,1780344.375
71,52,277.032734689801,44.1783887318202,41360832
72,53,147.028470661364,80.489438256552,41240956
1334,53,148.03182317232,80.5414854685466,2387497.5
8853,53,249.952579227386,80.4744108290899,324000.1875
13749,53,248.954595668341,80.4616475105286,203619.828125
73,54,112.984042154252,40.0641105119572,40909408
498,54,264.934332375869,39.9943915321713,6547403.5
3169,54,113.987344145781,40.027969803921,917617.25
74,55,165.054465177199,375.573151352826,40786188
815,55,166.05779171852,375.521283830915,3882751.25
1450,55,147.043744835159,375.559721447173,2157668
7349,55,267.978569214243,375.49406069801,391096.40625
8814,55,266.980856489331,375.530228387742,325467.46875
15085,55,148.047105698657,375.529207865397,183534.546875
75,56,272.092860564639,461.625755310059,40068296
493,56,273.096198521047,461.637246631441,6596851
5065,56,274.098993805089,461.6104645502,565868.8125
76,57,290.087931020362,64.5069553599638,39911608
604,57,534.157032359621,64.8618042355492,5407695
653,57,291.091343805905,64.4958605993362,4982577.5
746,57,474.088307856505,63.7473305293492,4273642.5
842,57,260.077289363928,65.2445438021705,3688901.75
1155,57,200.055424348335,64.572133790879,2775634.25
3567,57,292.092656332473,64.4996501377651,804766
3591,57,475.091622715772,63.7184010914394,800416.625
7054,57,261.080626929891,65.295051574707,407336.03125
11173,57,201.058480338995,64.5953377514351,252318.40625
77,58,413.269650032423,684.037800867417,39347336
310,58,414.272990940273,684.054057401769,11229212
1740,58,415.276055786296,683.964102608817,1744144.625
78,59,379.082196349745,44.7105726514544,39212344
195,59,378.088987836702,44.7793935139974,16842736
205,59,440.089400906374,43.9288427306385,16022765
206,59,719.200623747893,44.7818982570986,15960768
307,59,781.200522785803,43.9216383856696,11333059
612,59,721.19857782617,44.6604448758639,5351276
636,59,380.085580042784,44.8301732653663,5167075.5
738,59,587.159018811561,45.4349951971145,4368351.5
2548,59,381.087290507876,44.8014073727736,1159936.25
2966,59,588.162188568553,45.4911492176545,980245.25
79,60,701.190515803328,46.9940547943115,39083196
237,60,703.188090277214,47.0484577360607,14253119
313,60,702.193972594247,46.95041847229,11026947
428,60,132.944798523729,45.3225170771281,7506567.5
615,60,267.071995315954,46.486326671782,5309187.5
900,60,704.191390126331,46.9760093234834,3504788
102,61,377.197026608751,588.657350812639,39082388
80,62,134.893151643964,47.5059769652611,38443268
244,62,185.021092774953,45.5438276018415,13899802
257,62,136.890162250198,47.4148407869561,13245847
716,62,135.893275075916,47.5305970657704,4515733
2049,62,137.890337594837,47.5524964887042,1478775.75
83,63,243.06170859546,64.79639398484,37510892
117,63,289.067569122169,64.7891100928897,25651634
801,63,244.065042591173,64.7891302562895,3981286.25
84,64,763.18225585054,48.2566415258201,37227048
340,64,764.185573348775,48.2784581471639,10098652
354,64,277.023370620628,46.6337781835485,9812038
331,64,293.018494139893,45.7165156144362,9760058
588,64,795.223171641347,48.9550031934466,5560436.5
1081,64,714.197177669772,48.3736543899927,2957591.75
3397,64,715.199715708215,48.1729451381799,845195.4375
4088,64,278.026864131304,45.9322934385206,697724.8125
87,65,297.118885916658,121.704849061512,36347296
686,65,298.122233037096,121.701550801595,4684905.5
3598,65,299.123308508623,121.73170598348,797968.5625
89,66,399.253815943335,676.063951359239,35588248
90,67,184.06043464863,41.8688038871402,35479220
135,67,321.130208012585,41.6931554667155,22525212
92,68,287.088384877697,148.500375656855,34446720
210,68,241.082511684494,148.496571132115,15815200
777,68,288.091768031902,148.557616460891,4120217.75
1476,68,277.059506447586,148.457830519903,2125981.25
1736,68,242.085805657913,148.450562431699,1752727.5
1936,68,359.018703552496,148.50754456293,1558128.25
4418,68,279.056591004142,148.45838147118,646746.4375
5039,68,289.093025615071,148.535342625209,568599
10241,68,360.020425338789,148.740275791713,276223.875
11973,68,278.062936707248,148.734083448138,234432.890625
93,69,297.118882901512,102.864182426816,33746612
160,69,347.098202471526,101.522992996942,19697264
487,69,130.085853646019,99.0389297122047,6527801.5
768,69,298.122225292194,102.875754310971,4174945
996,69,348.101567930435,101.515667597453,3239881.75
4294,69,299.123282311967,102.8412319365,665187
5116,69,349.10310268577,101.458301271711,559598.3125
6911,69,349.080736145001,102.773565383185,417029.5
94,70,157.049317287973,348.830312329669,33104190
327,70,113.059262749399,348.591769263858,10583454
1271,70,158.05266999796,349.542051406134,2515056
95,71,187.02371550472,74.2578861599877,32698178
445,71,205.034423493084,73.5495232870412,7319803
1246,71,188.027084090628,74.3460753304618,2302145.75
4880,71,206.037804486543,73.599589120774,587091.6875
97,72,401.086545545441,51.7077774471707,32371182
736,72,402.090178402959,51.8876268213445,4371864.5
142,73,317.175810228097,575.457959911491,31155170
1049,73,318.179125327925,576.242757161458,6534717
8497,73,319.182078195316,576.108222267844,761684.5625
100,74,329.124167032943,381.520915440151,29272468
115,74,295.139607187087,383.22447785877,26134404
295,74,368.134923491406,380.459907895043,11786245
660,74,330.127545804089,381.512879871187,4899959
103,75,277.144431185211,537.936696607013,28760120
634,75,278.147774656165,538.015627906436,5170963.5
5816,75,279.150501435106,538.037357283227,492457.03125
104,76,209.029377688335,43.8884316398984,28689074
1638,76,210.032777682333,43.9499893188477,1858624.75
105,77,421.064994103863,49.4979395119541,28580006
203,77,369.103493159011,50.9131892068045,16048346
550,77,583.118016038707,52.1768737248012,5982488
1412,77,370.106926769325,50.925407409668,2217652.75
109,78,256.191687940946,583.791023617699,27350376
772,78,257.195017950415,583.836176554362,4154610.25
112,79,256.093587677704,58.2025875364031,26805766
1084,79,257.096862508416,58.206781341916,2949260.5
113,80,171.00515201734,45.1145719191607,26588050
406,80,268.983144287964,44.9692828987218,7406509
3056,80,172.00857782216,45.43071983956,954033.8125
114,81,379.212543913746,618.335866292318,26496404
554,81,380.215899278009,618.373052687872,5935590.5
3148,81,381.218422024237,618.293235496238,923230.6875
119,82,173.007932352447,70.3195669991629,25590056
697,82,129.017785177878,70.2966863055562,5743689
1869,82,174.011294209623,70.4129482450939,1759134.625
9952,82,130.0210791418,70.1891178857713,359238.59375
9445,82,175.012027700908,70.3903260003953,320949
118,83,363.181555920991,571.611414591471,25279528
548,83,364.184952056684,571.742197795087,4547193
121,84,147.064858310694,135.726514725458,24798902
1850,84,148.068209543621,135.710091727121,1638310.75
12818,84,149.069042089999,135.738182249523,218960.25
111,85,161.044234200208,167.638813462368,24798070
1703,85,162.047592482117,167.286110287621,1790410.875
4626,85,263.968404691144,167.592922656567,614663.375
7069,85,262.97047524366,167.600301681026,377167.09375
122,86,145.04921723793,250.969441968341,24603052
123,87,163.03878316289,364.551835880723,24573828
712,87,119.04859800283,364.526922316778,4540382.5
1310,87,164.042141931082,364.557657150995,2424216.25
7733,87,120.051949532998,364.570975221234,370287.96875
263,88,312.09481841758,72.2813642501831,24091350
125,89,259.02218343343,43.7724193750426,24055264
482,89,356.999309857447,44.2244828087943,6740591.5
1471,89,258.038167896639,43.4272539956229,2133662.5
1851,89,260.025571734461,43.7388175782703,1637843.5
126,90,353.139484286567,540.380977085659,23922478
592,90,354.142857541121,540.40854535784,5540816.5
3580,90,355.145663593214,540.383967472957,802824.5625
128,91,131.069880249034,362.790109323901,23557410
1958,91,132.073215062935,362.809962318057,1547111.25
11837,91,233.993886780518,362.786223275321,237289.71875
15089,91,232.996091387147,362.802372887021,183439.578125
130,92,372.156349679941,384.034400939941,23251888
652,92,373.159864457255,384.014802115304,4985339.5
2491,92,472.081355797317,384.053371611096,1183526
4526,92,374.162543062226,384.011687869117,629013.875
7728,92,473.083653205242,384.007228669666,370507.5
131,93,537.16698428154,43.595114117577,23109242
635,93,357.103787227164,43.877596446446,5168480.5
756,93,538.170618093674,43.6567873727708,4235640.5
3829,93,358.107217701306,43.9644784927368,746908.4375
132,94,353.139476662086,601.064344787598,22736208
617,94,354.142877699988,601.0609730866,5287782.5
134,95,210.076334826597,332.864763532366,22559756
1275,95,211.079648103652,332.857218424479,2502178.75
136,96,267.073336179847,85.2941071646554,22515474
1301,96,268.076694868573,85.2450321742466,2440608.25
139,97,217.047564746759,44.1776259286063,21859744
453,97,219.04467627527,44.1631067366827,7142953.5
2230,97,218.050956726396,44.1577555028404,1341829.75
140,98,711.219252994036,46.848278267439,21800312
512,98,712.222649548822,46.8319612547409,6381302.5
1723,98,713.224704513365,46.8826917311725,1765372.625
143,99,289.071756838428,281.268712724958,21405102
904,99,290.075105070644,281.268478756859,3488654.25
144,100,241.118946860447,344.110523768834,21377444
1285,100,242.122221880395,344.075505937849,2482111.75
11436,100,243.123456904117,343.98594156901,245800.3125
145,101,311.168591695206,771.395544007767,21237342
803,101,312.171992511226,773.437534775845,3977159.75
3066,101,313.164480458444,772.624200155569,949786.9375
15252,101,314.16780934043,773.458722370427,181451.890625
146,102,187.09655399751,446.887191772461,21163486
1558,102,188.099898000193,446.906360360079,1968231.5
200,103,265.147756022022,707.990022881086,21015052
338,103,297.152744332979,718.139607274255,10117301
150,104,354.061059207535,58.1545092264811,20814050
155,105,183.00542661251,47.5395820254371,20204510
348,105,105.017651379716,47.3161912075309,9929833
156,106,395.15565817008,326.211163112095,20006030
874,106,396.159060599373,326.184188479469,3573525.75
4271,106,397.16073937219,326.191739036923,669525.5625
162,107,100.931953429272,66.9083305181459,19506188
229,107,227.959835579664,66.0385101863316,14604492
377,107,144.92199001369,67.1023494809173,8933347
1418,107,101.932094838811,66.7842048822447,2202966.5
2251,107,228.959461830537,66.0967132931664,1327931.25
2612,107,145.922148989478,66.9760905421057,1130058.625
2763,107,230.957639909935,68.2909457797096,1064554.125
3112,107,312.997391638644,66.6640092758905,934064.375
3351,107,313.995064936082,66.7039408910842,856478.375
3836,107,443.037385506348,66.2527817317418,745011.5
4130,107,442.03968894371,66.2823638916016,691322.75
4455,107,360.001058654905,66.7151858920143,639628.4375
5828,107,229.959263490697,67.6898998078846,491317.9375
7412,107,359.002859471766,66.8066917601086,387595.9375
7491,107,314.992384132358,66.759644402398,382643.0625
9480,107,276.963737728728,68.2875434330532,301160.59375
10020,107,186.967380652616,68.2175115857806,282736.4375
11585,107,275.96562231892,68.4536404382615,242522.328125
12019,107,231.955330862359,68.3179557436988,233258.96875
12668,107,185.969519799853,68.3725671314058,221241.5625
163,108,227.103088077727,272.7059820266,19502110
1483,108,228.106351644633,272.678759256999,2110450
11205,108,329.028524432356,272.702234177362,251606.65625
14981,108,330.026242689645,272.643648420061,184818.9375
164,109,253.092543398439,72.9445106869652,19381640
1589,109,254.095926462001,73.1325105031331,1918166.25
8969,109,255.097067253095,73.2957708459151,319553.3125
165,110,333.059131199887,43.8910572869437,19362898
1591,110,334.062636958283,43.9057294754755,1916524.625
166,111,331.191556351934,610.84872000558,19287302
755,111,332.194952958566,608.219768006125,4174577.75
167,112,159.028577745561,97.181296592535,19077600
638,112,115.038550775486,97.1372734779535,5162341.5
2259,112,160.031936267552,97.1193574269613,1289307.375
168,113,199.036665281193,56.881970678057,19050428
416,113,111.018343434337,55.2702140808105,7778132
172,114,265.147770559767,761.622281096702,18867560
1299,114,266.151252653526,755.402815707894,2442961
3505,114,267.143681415126,755.414092307867,818984.75
173,115,292.140149894269,96.3682290940058,18787096
273,115,292.140168051608,98.0861675625756,18787096
500,115,130.085855199003,96.4688758850098,6527801.5
1251,115,202.107518057309,95.7297389620826,2565280
1287,115,293.143531236285,96.2915412357875,2474171
1655,115,293.143551680828,98.035373596918,2474171
1934,115,390.107001854152,97.8781898135231,1559492.25
3593,115,390.106993035218,98.9192081633068,1559492.25
3586,115,395.062659296741,95.4456014179048,801797.6875
5517,115,394.064898104641,95.9096460796538,521576.34375
7071,115,131.089187395012,99.2253481547038,406602
7190,115,131.089186168423,95.5280656360445,406602
8816,115,294.144669616636,95.7450660523914,325331.59375
10752,115,203.110851417413,95.6292427706431,262201.90625
11350,115,393.06743828812,95.9812657919275,247871.40625
12513,115,391.110556221715,94.91908117843,224013.109375
174,116,265.14776863394,733.234981803007,18676558
1274,116,266.151245210694,729.906758153161,2290136.75
175,117,275.103768756516,377.460773286365,18655294
575,117,314.114631468644,377.138891310919,5789366.5
1187,117,276.106878476709,377.464835030692,2727045.75
2830,117,315.118441081069,377.088511512393,1032979.8125
12751,117,277.109491525682,377.406975882394,267315.375
176,118,243.898897683419,927.282494833303,18645754
464,118,245.894108573027,927.209286711937,7018058
798,118,244.896693342912,935.067372166833,4077033
1014,118,244.896695918837,928.059306299964,2331898.75
3079,118,247.891680626206,927.139865609102,944827.375
8879,118,246.894675759718,927.351783929869,322792.15625
10268,118,249.8917248885,927.311298459075,275585.875
14294,118,248.893096232039,927.675648534021,194769.65625
177,119,537.062627667301,44.2141556058611,18607400
226,120,297.118872048379,113.316079094296,18441192
2176,120,298.122231989123,113.351289658319,2346983.75
180,121,347.150055958061,565.156390235538,18303900
841,121,348.153421686763,565.114097884939,3712892.25
189,122,619.208335296298,242.684554417928,17468442
720,122,620.211681766279,242.421418507894,4484666.5
193,123,227.076519820233,42.7371410642351,17076674
194,124,288.986946374441,63.081245921907,16881638
552,124,388.054946414161,64.092669123695,5968063.5
4207,124,389.058383925493,63.8145077402999,678066.1875
