"ids","rel.ids","mzs","RTs","Int"
3641,11,215.9890996065,36.5652141117,3259094
3645,11,216.9860038007,36.5184771674,3254460
4261,11,235.9971596204,36.5113173894,2753639.25
4326,11,136.0351468781,36.4212983449,2708294.25
12,12,205.0969370434,250.452999736,681043200
69,12,188.0703932195,250.4542119226,163117328
155,12,206.1000168535,250.4407503037,82761272
532,12,409.1866231698,250.2918838925,23652428
699,12,189.0736504598,250.440095629,19780174
2170,12,146.0598614442,250.572368888,5814861.5
2274,12,410.1902690373,250.3351868077,5502646
2321,12,159.091490989,250.4880672636,5416992
3371,12,207.1033365003,250.400610653,3568831
13,13,227.1751966355,297.0430562089,680377600
138,13,228.1785911784,296.2663016941,90096656
540,13,249.1573950147,296.1728860606,23330002
1600,13,272.2332026328,296.2984619141,8288245.5
14,14,258.1099147525,42.9573519507,650559296
251,14,259.1131375002,42.9268541558,56133892
1550,14,260.1139000461,42.9605397724,8635985
15,15,104.0707117534,41.7773100387,644266176
27,15,90.0548978695,42.4113744691,403240448
110,15,87.0440030301,42.1860536975,104011088
144,15,86.0599689596,41.7379592186,88637064
292,15,76.0392828388,41.8169337428,48115600
439,15,105.0737192701,41.7778115954,29814482
1058,15,91.0581914042,42.3713738241,13011016
3223,15,87.0633300016,41.651314043,3771789
16,16,268.1038483907,77.3791287444,575257152
235,16,269.1070642229,77.2084343051,61088096
829,16,136.0616955803,76.6559711722,16895442
2247,16,270.108789302,77.0418137142,5565301.5
18,17,291.1631429373,329.98424857,538722304
61,17,291.6642717077,329.9770090012,188901376
378,17,292.1656882965,329.9480034964,34348200
2894,17,292.6673050125,329.9733748663,4258102
20,18,131.1290448056,37.0903814407,487085408
475,18,132.1323414281,37.108380136,27180170
741,18,114.1025592815,37.0795917057,18960192
21,19,284.0987420711,85.1642409036,483463232
130,19,152.0564909284,85.1413426067,92131096
276,19,285.1020437647,85.1503496392,50631204
965,19,567.1904001639,85.1470649356,14461847
2104,19,286.1034829861,85.1290192377,6021374
2434,19,153.0597611064,85.1143927801,5167070
3619,19,568.1936945933,85.088887805,3280819.75
22,20,116.9858803827,36.5465191686,478884160
25,20,102.9701889722,36.5219437355,410065824
31,20,84.9596370398,36.5435268491,348857888
41,20,134.9961768569,36.533101104,271234720
58,20,120.9806418787,36.5260786012,201127168
83,20,148.9755826725,36.5323807916,134013264
115,20,162.9911508403,36.5539009627,102986296
116,20,149.0118128365,36.5190515296,102194720
117,20,130.9651308354,36.5079795926,102160864
221,20,125.9861255965,36.5117824466,65461396
290,20,216.9504042243,36.5939811979,48495812
345,20,230.9660711032,36.5688051042,38873248
393,20,232.9279517976,36.5492266038,33512784
458,20,143.9966318021,36.5262648117,28471458
589,20,214.9173037814,36.5796034677,22189564
590,20,166.9861752421,36.5327893634,22145902
606,20,248.9766057053,36.5328566233,21797076
650,20,181.0016874889,36.5190505981,20788216
711,20,234.9609182135,36.5112504505,19509132
765,20,246.9436748445,36.5256943022,18389324
907,20,158.012241447,36.4516550552,15764666
986,20,153.0067583512,36.5190617317,14146102
1287,20,106.9630501106,36.5185595668,10716679
1340,20,117.9892376986,36.483544638,10318668
1423,20,171.9914853042,36.5437138421,9566541
1486,20,138.9912698914,36.4937303233,9103520
1498,20,88.9524987416,36.5676581361,9038661
1557,20,250.9385540712,36.5484307452,8600578
1962,20,176.970417295,36.4816986982,6502775
2050,20,264.9543061781,36.5319862366,6201368
2086,20,218.9479450271,36.5112337385,6069293.5
2194,20,135.9996272873,36.5227611897,5735581.5
2291,20,217.950844274,36.4896324703,5477636
2366,20,232.9636775638,36.5759700139,5325623
2378,20,124.9735710021,36.4380485623,5297938.5
2496,20,262.9923230437,36.5472556523,5030967
2803,20,231.966524232,36.572425706,4425228
3912,20,103.9734679803,36.4166422112,4303657
3182,20,149.9789716332,36.5570765207,3830787.5
3200,20,85.9629516146,36.5223637514,3796539.25
3443,20,163.99451172,36.519074196,3472853
3575,20,150.0153168604,36.4833201918,3327774.75
3783,20,236.9584515415,36.4429308119,3122961
3974,20,131.9683147238,36.5488713882,2947797.5
4090,20,235.9614407469,36.5184809367,2867118.75
4260,20,137.000417046,36.4836791726,2753929
4539,20,86.9556741541,36.5079410908,2551926
24,21,453.343077136,406.4447057815,412739840
98,21,454.3465893353,406.3333435059,113991600
120,21,475.3252166312,406.3895735307,98799008
375,21,227.1751798688,406.1977142334,34562124
488,21,476.3284132679,406.4039611816,26075454
26,22,121.0646888425,66.1846868826,408480832
32,22,138.0911378261,66.1542202262,348383072
361,22,122.0680544693,66.0970814115,36246992
1998,22,103.0541446326,70.4638180506,6394363.5
29,23,130.0861031011,53.1313583463,368326400
508,23,131.0893063785,53.1459094646,25044420
1019,23,84.0807465022,53.2298960575,13761928
30,24,162.0911164841,404.7521408436,361208192
167,24,144.0806111365,404.7384312948,78704872
332,24,163.0943250698,404.7347041539,40172376
1051,24,184.0730307853,404.6682343256,13137586
1635,24,145.0837887543,404.7082283383,8084395
2584,24,161.083466952,404.7748140608,4831347
34,25,294.1545036555,95.7158316679,329043872
306,25,295.1577542044,95.662320909,45390804
429,25,276.1440827587,95.6659862882,30230220
694,25,180.1016718909,93.3981755279,19871396
1279,25,150.0911996821,97.1889787718,10781790
2066,25,296.159077731,95.7029294514,6148375.5
3188,25,277.1474398162,95.7282921019,3823267.75
36,26,357.1842124698,308.0753471738,303972768
92,26,357.6855105544,308.0606613159,122637072
438,26,358.1867604572,308.060664949,29842530
2541,26,358.6882054332,307.9452981831,4915381
37,27,280.1388668704,56.5200676142,302097792
351,27,281.142134417,56.52015023,37597904
360,27,262.128364076,56.4800673894,36261780
2388,27,282.1434631543,56.5055977049,5279630.5
2923,27,263.1316555594,56.498282478,4203673.5
38,28,372.1893909949,303.1344288417,292056352
93,28,372.6907224103,303.112491426,120662024
350,28,365.1817544411,302.682690575,37958932
422,28,373.192023753,303.13818868,30830794
931,28,365.6833930745,302.627738226,15232077
3163,28,366.1850251165,302.5669762882,3856601.25
39,29,274.0919324726,63.6542578852,282983552
161,29,312.1108493088,63.0206060864,80216880
390,29,275.0951843557,63.6495984395,33625744
876,29,264.0977811831,63.8717871621,16284572
1368,29,313.1143074677,63.002469744,10008529
1417,29,256.081389388,63.5732269287,9614620
1790,29,238.070687847,63.7514959971,7154238.5
2761,29,276.0963056724,63.7078890119,4488019
3295,29,314.1065473903,63.0134093875,3679418.5
40,30,166.1224513864,77.9944843026,272962048
437,30,167.1256202999,77.9704277402,29860920
44,31,133.0605873334,41.9517381801,260367872
45,32,101.0232660635,75.8673646616,244843392
96,32,115.0389091246,75.9178940529,115806544
383,32,119.0337813744,75.9293964297,33912568
1217,32,141.015669807,75.6695572609,11370263
1261,32,102.0265420374,75.9123388778,10991590
1618,32,133.0493650672,75.9185880617,8187556
2057,32,116.0422342083,75.8680099665,6180077
2455,32,73.0284222865,75.8943612742,5120017.5
47,33,244.0926124197,49.453533217,231454480
48,34,111.0440238119,134.4772828568,229504176
114,34,143.0701696322,134.5276420061,103145136
331,34,125.0596404066,134.5530496642,40455176
339,34,191.0700326489,134.4097796849,39353412
344,34,205.0857411754,134.4140697661,38929700
473,34,151.0364050736,134.5043592231,27198610
505,34,83.0490911661,134.4929593108,25081060
528,34,129.0544741458,134.5663290689,23813392
924,34,112.0472820377,134.4181809369,15404034
1586,34,237.0234737608,134.2950254168,8402332
1855,34,97.0647605498,134.4855522333,6938755
1887,34,173.0594468211,134.3688171023,6792908
2425,34,157.0858322825,134.5108138683,5187733
2475,34,206.0890012741,134.3547521452,5078155.5
2492,34,192.0733168851,134.4007004529,5044624
50,35,306.1683272743,335.4967909313,224505392
169,35,306.6696791757,335.482136681,78287720
892,35,307.171130266,335.4821254185,16006641
51,36,93.0545684616,46.0632090458,216778256
86,36,75.0440483301,46.0917611233,129279240
780,36,185.101699227,45.9605604353,17986970
920,36,89.0596111453,46.1731951514,15543264
960,36,649.2183935766,48.0983202291,14590231
1360,36,109.0283728852,46.3481455958,10077096
1609,36,94.0578742476,46.097438676,8235831.5
1847,36,115.0391308961,45.7246060926,6964138
2421,36,171.0649519056,45.6601647665,5191080
2710,36,76.0473707136,46.1695348649,4602044
3184,36,650.2218166795,47.9295505748,3828145
52,37,252.1088995464,82.4438087996,215881360
530,37,253.1120573269,82.3511871156,23691740
613,37,136.0616075295,81.8266764796,21571952
53,38,152.106819369,75.3989869938,212858256
381,38,121.06466326,75.4732541816,35884316
651,38,153.1100374905,75.3777454921,20786966
3915,38,122.0679989139,75.4140390669,3169213.5
54,39,148.0965926425,65.8442152156,211760944
2206,39,102.0548850057,65.8883287297,5712866
2215,39,102.0912932289,66.1089540082,5685195.5
55,40,137.0456371862,59.4550276912,209020720
101,40,124.0392108809,58.7606847453,112767352
1148,40,138.0489461897,59.4743081956,12025428
56,41,96.044299456,48.2611675706,205419344
226,41,110.0600693547,47.1670530452,63991796
1242,41,97.0476641905,48.2933331658,11138716
3090,41,111.0633315053,46.9179151747,3960922.25
60,42,245.112949141,64.0501106353,190233152
642,42,246.1160981954,64.0100475358,20992276
719,42,215.1024238308,61.3472877684,10231473
1376,42,185.0918289199,66.0666561127,9957104
1725,42,283.1287834678,64.4205365862,7469040.5
62,43,277.1656827012,310.0939535702,181598160
465,43,278.1690035776,310.1021670387,27900714
63,44,150.05815053,59.4340859368,179366336
764,44,133.0316333888,59.4195273263,18400504
1338,44,151.0614599139,59.7306579862,10320335
1553,44,152.0538739361,59.4729569598,8621451
2102,44,104.0527493653,59.3974734261,6023483
64,45,145.0493790319,112.134051212,179078336
1124,45,146.0526268257,112.1121065894,12202404
65,46,221.1856824193,42.6182987576,174520432
66,47,153.0404948621,63.7962409076,167756256
1420,47,154.0438041201,63.7696667626,9582432
67,48,148.0601874268,42.8099476127,167206464
113,48,147.0761918506,42.2745035748,103202184
180,48,134.0445873458,42.3615410383,73838104
340,48,130.0496811842,42.6767188671,39185644
484,48,120.0652722995,42.5666353536,26540388
1526,48,149.0636149525,42.8129275219,8842202
2005,48,102.0549529669,42.8044368833,6497015
3819,48,102.0549535401,42.8044368833,6497015
68,49,175.1187524997,39.6722177461,163528480
178,49,156.0766009604,38.3700330867,74788816
1299,49,176.1220305643,39.6551844279,10622550
89,50,294.154443693,89.0664372164,158518848
828,50,295.1578193396,89.063081378,21164382
1310,50,276.144065891,88.9830315,11461938
70,51,158.1537303558,528.0612168423,155610736
894,51,180.1355504812,528.0324742517,15969127
935,51,159.1568973324,528.0540948912,15161254
71,52,289.1391831483,70.8816636403,152247536
693,52,290.1423707684,70.9297241762,19917376
73,53,245.1282250128,400.7060263497,147787792
564,53,246.1313993999,400.6951551892,22645178
905,53,267.1101498655,400.6876620338,15783106
74,54,180.1016597496,366.1868364201,143838272
903,54,181.104909038,366.1894131615,15827115
2392,54,162.0911689886,366.189456758,5270531.5
75,55,338.3414478764,738.9981519122,142166592
369,55,339.3448723509,738.9835325729,35147052
406,55,360.3233403037,738.994528837,32296534
1710,55,361.3267887525,739.0304402196,7592730.5
1973,55,397.4149693356,738.9872762991,6470702
3031,55,340.348171406,738.9837972951,4040477
79,56,458.1864954632,45.2727034433,138329216
157,56,685.2391403877,43.7830518923,82267784
410,56,343.1231684935,44.3008268933,32060950
493,56,459.1899759694,45.2547012057,25555342
2246,56,460.190990815,45.3087566921,5567881.5
2715,56,344.1265242254,44.1226365226,4593008.5
80,57,110.0600000744,55.335239233,137968528
125,57,129.0657451293,52.8929415858,95006840
405,57,124.075612459,55.0732438731,32355626
1371,57,182.0809875757,54.9607613586,9984966
1424,57,111.0632853615,55.2757189614,9563791
81,58,245.1282558484,392.0828991845,134788144
678,58,246.1316486659,392.0981038411,20275014
1343,58,267.1102812808,392.0455358596,10304961
84,59,349.2005645242,596.7431504193,133778624
274,59,371.1823511569,597.1257665725,51531760
436,59,350.203834459,596.8273715065,29944984
758,59,331.1900450137,598.6839744931,18532874
1080,59,408.2739168287,597.2736671084,12695992
1194,59,372.1856849016,597.2506314232,11559288
1595,59,366.2270284094,596.6215580532,8351228.5
2883,59,410.2531698903,597.3061646961,4284446
3026,59,332.1933705862,598.714150565,4046838.75
3157,59,351.2063756009,596.8826264881,3868725.25
3801,59,409.2773703811,597.344262986,3097337.75
85,60,185.0918490677,83.3180536607,130128560
109,60,215.1023757538,84.9906758808,104278392
1177,60,186.0951573061,83.7831700643,10936345
1341,60,216.1055218991,85.1997700945,10311790
87,61,73.0647947432,89.637703829,127780688
614,61,315.1278211133,89.6669065385,21516708
1216,61,113.0572443398,89.929391373,11383897
1884,61,257.0860641982,89.8122350602,6802660.5
1893,61,155.0826335782,89.7976493835,6758939
2062,61,74.0680907028,89.660146314,6152904.5
2674,61,281.0682091643,89.8233514513,4665343.5
3727,61,280.0603312898,89.7433804103,3174210.5
3885,61,316.1304614554,89.7178115845,3023275.25
91,62,363.2161743798,612.1551996275,124102936
287,62,385.1979545723,614.0034005301,48909316
441,62,364.219441602,611.8955746605,29569222
852,62,345.2057226995,615.2833346412,16642207
1122,62,422.2895674582,616.4524663881,12207126
1231,62,386.2012932303,613.7372269403,11275390
1658,62,380.2425426315,611.6775796073,7909902
2870,62,424.2688102728,613.6299307687,4312640.5
3016,62,365.2220448607,612.1763385591,4073902
3168,62,346.2090973151,615.4827205113,3851717.75
3746,62,423.2930239571,616.0208740234,3157161.75
107,63,363.2161941503,611.5242140437,124102936
520,63,364.2194626538,611.5369066511,29569222
3414,63,365.2220144261,611.6802230108,4073902
95,64,126.0548244445,49.1985496698,115915816
739,64,108.0443233476,49.2508518308,19043158
1633,64,140.070413954,49.4572864355,8085756
1692,64,127.0580948878,49.1713976179,7682287.5
1949,64,274.1395733795,50.3392215002,6541318.5
2210,64,200.1278395085,48.9689192217,5690902.5
2307,64,218.1384472703,47.7147918524,5448453.5
97,65,227.1023851152,184.7432167586,115798240
605,65,453.1977415635,184.7786062331,21822818
1047,65,228.1055031023,184.6586329142,13220932
1501,65,249.0843569266,184.7265018281,9033438
2428,65,475.1797252821,184.9155284337,5176025
2671,65,454.2012418652,184.681959243,4667016.5
99,66,122.9243741485,39.9143006461,113441960
102,67,98.9840724682,45.5832197056,111384984
681,67,765.2057867986,46.0797750836,20207164
700,67,191.0312013979,45.7336287271,19769124
2101,67,766.2092958453,46.0259173711,6029845
103,68,293.1605716029,281.782946632,111304976
895,68,294.163943848,281.7830087571,15955070
104,69,227.1638184312,547.4846120435,107800040
213,69,353.2293335919,547.4484771019,67039812
231,69,348.2741207222,547.373430119,62732536
239,69,295.2264741462,547.4415396757,60311700
402,69,195.1377067528,547.4790500375,32556144
445,69,213.1481936275,547.4703993686,29274586
943,69,228.167155228,547.4882528616,15055188
1048,69,354.2326943531,547.4091578892,13216161
1049,69,683.470047547,547.412735712,13158658
1126,69,349.27751043,547.3320901053,12201130
1171,69,296.2297850591,547.4163665771,11784386
1197,69,313.2369709391,547.4385730832,11540879
1471,69,149.1322994396,547.3710376828,9186234
1948,69,277.2159420086,547.4128018334,6549883.5
2116,69,385.1666608502,547.3833262126,5978800
2444,69,684.4735921063,547.3945893787,5145480
2915,69,196.1410134205,547.4201456706,4212191
3266,69,214.1514954441,547.4530043829,3716734
4515,69,314.24029926,547.350525629,2571981
108,70,438.2105482348,306.7541445778,104435440
281,70,438.7119438368,306.7319673811,49852980
987,70,439.2133033723,306.7320502145,14142582
4005,70,439.7145048587,306.746668861,2924648
112,71,153.0544781593,344.532090298,103287512
1422,71,154.0578028946,344.4762628394,9574458
118,72,197.1645847837,508.7912610372,100175648
768,72,214.1798209433,508.1239744674,18310972
121,73,212.1179490193,338.9614130065,98441680
1011,73,213.1212626398,338.3741153451,13904887
122,74,381.0790177323,42.7370568684,96257064
172,74,446.1865056883,43.0014919027,77024552
819,74,365.1049789675,42.7231036341,17089798
124,75,113.0344682617,64.9744768364,95031984
147,75,245.0766591527,64.9936727479,86766136
1573,75,246.0799266486,64.9589160738,8472668
3130,75,114.0378103875,64.9408011664,3901984.75
126,76,291.162900612,336.9921835037,94654904
417,76,291.6645435226,337.0138767787,31173972
868,76,292.1661282987,337.0102644421,5954454
127,77,199.1075076063,151.9053250267,94622472
1470,77,200.1108632117,151.8978751309,9204319
2376,77,229.1181498967,152.108542851,5305239
128,78,147.1126191117,38.1254360731,93048096
2120,78,148.1160271719,38.2007780199,5968593
129,79,275.1236666395,57.0637633914,92168144
313,79,113.034473805,55.2221568352,44105224
1290,79,276.1269999841,57.6027386983,10711220
133,80,216.1591514251,525.9381649993,91630248
843,80,238.1409962363,525.8994220552,16712925
1252,80,217.1624355704,525.9142768497,11049554
134,81,162.0758455624,51.5450583613,91601296
2048,81,163.0791048581,51.5078528722,6224051
136,82,258.108378322,58.0982992081,91332888
1355,82,259.1116122162,58.0873871304,10115369
137,83,85.0283403639,46.5202570627,91321400
151,83,127.0388052128,47.0512058347,84581888
163,83,145.0493494967,46.7462044206,79970936
204,83,97.0283455143,46.5458533265,68806176
227,83,325.112593922,46.9503408476,63434356
491,83,99.0439548679,49.245478874,25778122
925,83,219.0860351494,45.7624664761,15364393
1087,83,149.044280474,48.1301273967,12616974
1182,83,255.1071616383,45.8237059911,11618998
1590,83,326.1159843801,47.185617713,8369348.5
1707,83,237.0965788353,45.8381702332,7604714
2030,83,159.064977327,45.7786802248,6283047
2172,83,296.1336495197,45.3555214746,5810853
2286,83,505.1760599594,46.5639058976,5482519
2297,83,128.0421670679,47.2553911431,5471067
2439,83,146.0526693939,47.0641265248,5160623.5
2902,83,86.0316735316,46.6598702808,4239486.5
3103,83,98.0316725349,46.4989450144,3938155
139,84,307.1580045823,310.9220966157,89454752
420,84,307.6594341051,310.9218938918,30967100
2263,84,308.1607468689,310.8110511416,5533023.5
140,85,299.1606755959,324.3871837798,89206840
431,85,299.6620599681,324.398512704,30217056
686,85,284.1553977451,324.9612677438,20087354
2076,85,284.6571422461,324.9907637097,6104457
2241,85,300.1636122787,324.3837629046,5587321
141,86,235.118740542,61.1506069538,88986632
210,86,129.0181079387,62.8183587984,67704280
1331,86,236.1219226154,61.1178598404,10356716
142,87,211.1438565361,376.8804239672,88692344
726,87,277.1180727539,377.4501618885,19193016
1301,87,212.1470497366,376.8636307489,10582389
1987,87,316.128888998,377.254393078,6421083.5
4040,87,278.1214382007,377.4575267973,2903507.75
143,88,292.1528406438,319.2249363491,88660800
427,88,292.6542855789,319.2286907378,30303612
2275,88,293.1556105009,319.136546907,5498369
145,89,355.1535917292,540.6616966611,87146232
669,89,356.1569042027,540.6540556408,20521628
2177,89,377.1354606967,540.6872965495,5789031.5
2443,89,731.28218504,540.6394692445,5150554.5
4463,89,357.1595011757,540.6481621152,2613913.75
148,90,266.1231590645,42.1036572567,85842936
357,90,295.1133320076,42.738730231,37112012
1413,90,267.1265301014,42.1279422669,9653283
150,91,159.0650354518,385.0472415658,84668776
492,91,241.0679520657,385.0290527344,25662768
537,91,236.1126550301,385.0329738883,23408278
1951,91,160.0684129987,385.0172101398,6529445
4581,91,242.0714048322,385.0542235556,2529112.25
152,92,298.0967261805,275.4498167492,83949960
1460,92,299.1003286164,275.406119937,9296918
3330,92,300.0924210755,275.4277856144,3622913
154,93,328.1388698135,160.4106032962,82991008
985,93,329.1421992427,160.3732336135,14150025
2484,93,310.1283830115,160.4963391622,5062075
156,94,303.1548620133,40.6770717158,82406328
257,94,213.1231584364,42.2943563319,54638720
1209,94,317.1704931911,41.0053826534,11452094
1591,94,273.1443314411,40.9760553496,8360762.5
1927,94,320.1533415658,40.1501655579,6621802.5
4258,94,302.1426781113,41.9520872867,2755018
158,95,388.1844479411,284.0475772676,81925432
382,95,388.6859073721,284.0733940488,33951228
831,95,469.2108894383,284.2324062529,16851586
1659,95,469.7125338578,284.2545373099,7908129.5
159,96,129.0544760948,315.2173877095,80667584
192,96,115.0389188071,315.2691192627,70784168
246,96,147.0650225267,315.2881959427,57770796
261,96,169.0468324729,315.0630166697,53989456
336,96,101.0232834968,315.207581631,39708748
2160,96,255.034043129,315.2001411801,5830469.5
2236,96,130.0578120552,315.2470857508,5599732.5
3054,96,148.068359212,315.2570215861,4006482.75
3176,96,116.0422578795,315.1410820456,3840714.25
3501,96,170.0501366382,315.0618398757,3402265.5
160,97,323.1710692891,302.2009429932,80305632
1088,97,324.1745894603,302.1753391084,12583075
162,98,231.1126104467,315.9093464443,80146440
1220,98,232.1158763909,315.9276537214,11336315
164,99,453.2157577024,302.0478991554,79916280
348,99,453.7172204527,302.0478526524,38261844
1228,99,454.2185058069,302.0296412877,11280941
165,100,127.038844672,140.810315864,79473448
1205,100,109.0283887362,140.8310923022,11473109
2112,100,149.0207683706,140.3701835455,5985990.5
2377,100,163.0600417718,141.0401994572,5738881.5
2348,100,128.0421189984,140.7161576027,5368150.5
170,101,243.1337801928,358.313731239,78021344
1472,101,244.1369733881,358.3359992618,9185578
386,102,104.0705101705,55.3146826278,77935056
3052,102,86.0599455467,54.1700243395,7343646.5
171,103,432.1708637199,43.0990683393,77466960
789,103,418.1552330961,42.7802730742,17731476
1074,103,433.1742964072,43.0933513096,12770359
175,104,306.1684192695,343.7775123233,75700424
551,104,306.6698638373,343.7663814,27078150
2861,104,307.1714108807,343.7699366978,4915773
176,105,141.9585095299,23.4931645061,74994024
346,105,150.968673431,25.7346436257,38689100
374,105,159.9689598023,23.359217799,34681656
454,105,173.9845580391,23.4969888288,28763226
1041,105,182.9849034214,22.4807247118,13353552
1356,105,113.9636419852,23.6698728828,10108540
1394,105,136.9530601744,25.4144593616,9812179
1564,105,118.9425285366,25.7508821709,8536981
1626,105,104.9632931047,24.9100831054,8157132
1672,105,184.9852599183,22.2315295463,7782063
181,106,284.1554576602,331.96433912,73137368
516,106,284.6569392259,331.9643467494,24535462
2575,106,285.158220213,329.8580049787,4858106
183,107,146.1649862471,33.814165842,72500632
2300,107,147.1683229028,33.7434010279,5469462
198,108,87.0804002668,889.0826692803,72086688
193,109,87.080397992,873.0079246344,70617960
203,110,180.1382360109,66.4203515445,68924312
1858,110,181.1415103338,66.3972693852,6930193.5
209,111,291.6656941733,294.8372087025,67777048
249,111,582.3241903785,294.7201624741,56299672
634,111,292.1672849241,294.8318883196,21090478
826,111,583.327433001,294.7344370196,16971996
3108,111,292.6686887507,294.7667646408,3931729
3805,111,584.3299479721,294.7907033285,3096308
214,112,101.0596793631,204.8891663662,66833396
827,112,141.0520785448,204.9029711346,16953350
961,112,119.0701942112,205.0504468132,14560214
3173,112,102.0629692919,204.9016565722,3844488
217,113,316.6554585419,287.2261287435,66538168
266,113,270.6605469446,286.5521236601,53393296
328,113,632.3037392607,287.4081212094,41396956
547,113,317.1571917111,287.3139655072,23132860
948,113,271.162379657,286.5156015249,14993941
982,113,633.3073807824,288.3329909752,14220107
1007,113,355.6950107507,287.6059073654,13940173
1886,113,320.1635589162,288.227255249,6798711.5
2568,113,356.1962648616,288.0606355213,4868651.5
2661,113,317.6583309676,287.2862172445,4684306
4053,113,634.3093118575,287.4337727865,2894291.75
219,114,250.1366150557,303.9307795933,66082500
743,114,250.6384104221,303.8508576893,18921408
1802,114,316.1861507756,304.6241476876,7118161
4123,114,251.1393920257,303.2628732704,2848521
220,115,226.1183822603,126.7362902505,65570120
1411,115,209.0918749463,126.7475748516,9695957
1762,115,227.1215214228,126.725132806,7293463.5
228,116,267.6734035222,376.5339079357,63247244
706,116,268.1751062049,376.463491894,19555654
4242,116,268.6765971926,376.5655603653,2762327
230,117,211.1438672856,369.4108610265,62911888
1779,117,212.1470830436,369.4268388294,7225993.5
237,118,197.1282580609,314.7355019706,60425812
1334,118,200.1067450948,312.7110719227,10333477
1883,118,198.1315236623,314.7429784139,6803742.5
238,119,442.1916326666,59.9208852677,60344876
1191,119,443.1951398677,59.9136402493,11566819
240,120,307.1761280023,325.019744873,60293196
1444,120,308.1796205609,325.0118855068,9412577
242,121,380.1869631552,296.9778627668,59669856
511,121,380.6883857422,296.9778544108,24912866
2008,121,381.1896901323,297.0039211455,6366790.5
244,122,125.0233062374,149.8106895269,58317560
318,122,143.0337700152,149.8088540366,42693992
1190,122,157.0494513647,149.8430331918,11569095
1787,122,165.0157017179,149.7088718858,7158623.5
3303,122,126.0266374359,149.80353201,3661350.25
4256,122,144.0371144707,149.9348128183,2755873
243,123,87.0803965466,702.2404707088,56874332
253,124,541.3944182917,578.5870836835,55876688
265,124,558.4207877443,578.6155558741,53513336
309,124,563.3761291805,578.846889762,44923036
256,125,599.4360497533,594.2191658907,54875464
273,125,616.4623572389,594.3793547874,51629832
300,125,621.4178707079,594.6474864871,46170656
258,126,373.1792163362,290.0629515875,54617976
585,126,373.680684022,289.9488487715,22262980
1269,126,454.2055231317,290.2914072673,10942695
2347,126,374.1820293747,289.9873434213,5373474.5
2365,126,454.7071656196,290.3058333624,5326091
260,127,258.2061862212,584.017194881,54276316
1455,127,280.1881177805,583.9817824253,9317056
1581,127,259.2094424052,584.1059222554,8422290
262,128,265.1545274416,294.5265012469,53970780
1587,128,266.1578412285,294.5116969517,8385339
264,129,131.0336984717,62.167583643,53550236
950,129,74.0600179955,62.5523079717,14958169
3800,129,132.0370625552,62.2412329174,3097680.75
267,130,195.1013401486,565.125457054,53155172
2019,130,196.1045876434,565.1185302734,6334886.5
2449,130,287.2690576063,563.6357833507,5135757
270,131,222.1121459432,454.8658968903,52526764
495,131,194.1173037561,454.9196493459,25497432
1230,131,262.104738353,454.8906871251,11277448
1933,131,223.1154178396,454.8758871896,6607200.5
2099,131,240.1226785953,454.9723972054,6031139.5
3850,131,195.1206199972,454.8997777894,3045615
271,132,363.2162551241,662.1101379395,52350936
397,132,385.1981443047,661.6570449102,33237018
975,132,223.096277185,662.7447609125,14344458
1169,132,364.2196636554,662.1635800316,11813809
1251,132,307.1537388321,662.7722385951,11052537
1379,132,295.1537699124,662.757106236,9937687
1664,132,386.2015568857,662.0576600574,7830707.5
272,133,137.0456146617,86.3935503278,51698760
280,133,269.0879718602,86.3754102616,50104556
2406,133,270.091114584,86.3397882721,5238808.5
2473,133,552.1795234445,85.9032649764,5082003
4248,133,138.0490030515,86.4156506856,2757886.5
277,134,198.1849480272,544.9209307502,50583364
278,135,178.0859923247,330.5332286746,50533072
2308,135,179.0893319663,330.4889083136,5447997
279,136,379.2110689634,588.8635856992,50467072
347,136,361.200508969,589.5653541202,38484564
2614,136,361.2005491333,588.6658361526,32106642
527,136,401.1930447619,589.080641247,23973876
1137,136,397.1675244862,588.8811390551,12130013
1142,136,380.2144868947,588.8248748779,12055532
1478,136,343.1900322342,589.5549425398,9155819
1523,136,333.1691880588,588.7922646659,8875848
1536,136,362.2039319038,589.5281008766,8727679
1567,136,265.1069526394,588.8772718641,8518370
1931,136,419.1494305693,588.9092770347,6610906.5
2245,136,402.1962871317,588.6205647786,5571104.5
4312,136,398.1709846354,588.9003931681,2720218.75
283,137,228.1955446766,537.9706520258,49337240
937,137,447.2923919815,536.7894649062,15148324
1203,137,442.3370130662,536.5735310399,11501111
1721,137,282.2036732171,537.9269756938,7481275
1871,137,229.1988464755,537.9487808582,6847713
284,138,121.0647196004,283.6315020184,49184992
322,138,158.0810659541,282.949380919,42154196
1656,138,180.0628198541,283.0224510015,7911987.5
2865,138,122.0680351756,283.6013779413,4320589
3826,138,159.0843612295,282.9463453747,3073235.75
285,139,256.0964816329,461.9285754249,49183132
1222,139,274.1070760256,461.9134459723,11321642
1432,139,228.1015156962,461.9434534709,9482047
1601,139,296.0890002959,461.9395541237,8284379
1685,139,257.0997715808,461.9322171892,7711895
282,140,186.075887874,42.7493650747,48973316
467,140,323.1444595541,43.0263850836,27754244
486,140,157.0605745032,43.5029142956,26135508
584,140,301.1395529695,41.9046711488,22268334
604,140,243.1338420254,41.989238811,21855990
801,140,287.1600691478,42.2478720771,17420830
1239,140,335.1446880878,41.6471301631,11168258
