"ids","rel.ids","mzs","RTs","Int"
"1565","3","174.011357158406","59.865016301473","875141.4375"
"1619","3","161.063463249622","60.6770904541016","841023.625"
"1849","3","545.056730600175","62.8648901803153","709660.125"
"1984","3","263.043495689147","62.0164048331124","656027.3125"
"2028","3","279.109547911567","60.0313438415527","639117.625"
"2301","3","130.049299278783","61.9611441963597","549713.9375"
"2315","3","650.06356422948","62.1225697108677","544283"
"2367","3","225.965318660364","61.4705323355538","530639.25"
"2483","3","174.039590386652","61.2087374005999","506249.46875"
"2869","3","166.007775271127","61.3166602805809","435020.4375"
"3492","3","229.958807593962","61.7861737932478","344412.8125"
"2467","3","105.017673499903","61.4683628082275","269984.40625"
"6","4","131.04473454435","39.6820029181403","280279104"
"19","4","131.081103656173","41.0788204795436","103382472"
"93","4","113.034027326444","41.5232162475586","20959078"
"143","4","132.048006154331","39.7134895324707","12594275"
"165","4","114.018053285954","40.2607721895785","11712721"
"321","4","132.084447237984","41.2717176013523","5746935.5"
"7","5","372.104281944871","60.6506746564593","246762576"
"54","5","373.107744075787","60.6192018845502","37858048"
"57","5","279.038625739751","60.2067093720307","33095548"
"185","5","281.035804855117","60.2692597129128","10286166"
"270","5","374.109334245151","60.7068248930432","6672787.5"
"539","5","280.042149291605","60.2967607324774","3268478.25"
"938","5","427.051843524371","60.5916831276634","1635660.25"
"978","5","549.58757898452","60.4898305620466","1560022.625"
"1371","5","282.039348261167","60.2555257623846","1018240.4375"
"2191","5","427.553461213518","60.4753287179129","581753.75"
"2243","5","446.562694807162","60.5767508007231","566710.875"
"8","6","111.018430640453","50.1896486784282","199623504"
"39","6","215.066461615964","50.7870809282575","50092248"
"61","6","122.023151795","53.7007260573538","32100334"
"113","6","163.059824474773","50.5193329947335","15556405"
"135","6","160.060164768904","50.6177586003354","13710070"
"210","6","112.021752283212","50.1736400001927","8723022"
"268","6","187.071282820318","49.839503805978","6714569"
"307","6","185.055632432943","50.7104737418039","5954435.5"
"407","6","323.028096049926","51.8830678667341","4689532.5"
"424","6","216.0697375294","50.8312801906041","4178706.25"
"445","6","118.049267244076","49.4076747894287","4011848.25"
"590","6","145.012777005423","50.55902311537","2928819"
"1140","6","116.033858367556","50.2844647859272","2614069.5"
"693","6","547.072617561089","51.69101965768","2364848"
"784","6","103.002054305129","49.6073042217054","2034874.625"
"860","6","433.156833104831","49.8353877476283","1848421.25"
"896","6","259.056799347448","50.1525592803955","1718051.625"
"1004","6","309.096718001728","49.9932756696429","1508438.875"
"1244","6","146.080789343457","50.5345486821355","1164777.625"
"1347","6","163.023463514591","49.7998566097683","1039964.4375"
"699","6","113.022771462148","50.1006477757504","1005263.375"
"1447","6","101.022771812704","50.2907737932707","946315.125"
"1660","6","112.038832091624","48.8102980161968","812311.4375"
"1686","6","176.055191587838","50.8562550136021","797074.5"
"2020","6","236.059186455375","50.9307101658412","642367.9375"
"2139","6","141.065441074197","50.8481888907296","600275.1875"
"2162","6","190.01684639086","48.7340408325195","591853.0625"
"2170","6","193.034245278449","49.2832751023142","589754.0625"
"2528","6","367.026783677288","50.204216003418","497109.5"
"2806","6","548.0758750963","51.5750888279506","444582.40625"
"2297","6","59.0136395332474","49.4275553853888","441797.96875"
"1420","6","131.033455956315","49.6915642587762","329131.75"
"3993","6","142.049466849037","50.4942210348029","295681.59375"
"9","7","118.049367051049","40.344671952097","182134320"
"23","7","104.033673339213","40.6597074207507","91288304"
"24","7","193.034294677118","41.10957547238","86211376"
"219","7","119.052710325585","40.3322257995605","8311144"
"282","7","239.015944792305","39.8846556923606","6515321.5"
"354","7","74.0244889908588","41.6551639155338","5081522"
"10","8","174.087160719855","40.2880299542401","172005888"
"45","8","210.064149737225","40.3484850989448","43730316"
"124","8","232.046039615435","42.4160031212701","14336024"
"125","8","212.061172370123","40.3942219278087","14262632"
"172","8","175.090435466857","40.2976316972212","11244804"
"1171","8","157.060436534161","40.2886070251465","1248458.875"
"11","9","115.00212780001","63.955962532445","156761776"
"59","9","231.013935731931","63.9459613453258","32614088"
"180","9","252.996126118623","63.945333480835","10639235"
"211","9","71.0136855669822","63.8255980642218","8600043"
"240","9","116.005426588973","64.0334086947971","7493302.5"
"271","9","214.92804945278","63.9987878799438","6666044"
"469","9","182.989954952672","64.4337041642931","3801998.25"
"570","9","161.00780439524","64.0160728030735","3080015.5"
"585","9","232.017282507952","64.0440150174228","2993851.5"
"1058","9","117.006242982767","64.094513575236","1410991.625"
"1490","9","253.999508232502","63.9889673753218","920560.625"
"1492","9","263.93181827724","64.8795712210915","918943.9375"
"1743","9","254.921065598259","64.6452038504861","763210.6875"
"1753","9","262.933984583934","64.9657672535289","758306.5625"
"2359","9","212.979670776615","64.1258530249962","531361.3125"
"3433","9","172.961027885057","64.3889168826016","350988.15625"
"4056","9","72.0170558853394","63.9737952839245","289603.25"
"12","10","349.183562215949","40.4925382787531","140242960"
"105","10","350.187254841593","40.556813621521","16867904"
"13","11","236.022787996018","43.6607321661872","137882880"
"182","11","237.026337575322","43.5945469538371","10452105"
"300","11","238.018566451347","43.6463554170397","6153739"
"384","11","258.005003396949","44.1509172121684","4537100"
"421","11","335.948438306061","44.1583238081499","4211834.5"
"551","11","218.012113325029","43.6738589604696","3224618.75"
"1999","11","148.990009646517","43.5622308904474","650486.1875"
"5239","11","219.014581233985","44.2050292275169","266893.34375"
"15","12","92.9266217770259","39.3374724251883","118288224"
"27","12","94.9235989234903","39.4168588850233","81740832"
"127","12","96.9204138184759","39.3287078857422","13976652"
"222","12","154.926817982809","40.0911629813058","8195769"
"668","12","156.923881384735","40.0998985290527","2441732.75"
"16","13","129.054189106981","271.618792885228","116450888"
"232","13","130.057422562986","271.891561407792","7884257.5"
"563","13","197.042034637385","271.818395514237","3171706"
"1181","13","328.151016559756","271.121622140067","1233531.625"
"1324","13","315.084745295857","271.653159005301","1064108.625"
"1410","13","369.177323592743","271.527742222377","974943.125"
"1635","13","281.100268596725","271.761884416853","830826.25"
"1663","13","101.059138737195","271.788777378627","809876.3125"
"1832","13","131.058246520931","272.03220476423","716219.4375"
"2176","13","277.983710010846","271.780044119699","588535.6875"
"2813","13","228.980202174636","271.671620396205","443717.65625"
"2903","13","276.9859257799","271.788909040179","427576.71875"
"3366","13","203.000885467344","272.602165876116","357746.71875"
"3878","13","265.030268198527","271.869912283761","305369.03125"
"4351","13","198.045385732334","271.752838134766","269107.0625"
"4939","13","279.098286805863","272.620884486607","230587.015625"
"4956","13","268.973189470199","271.698657226562","229094.1875"
"5697","13","385.208731823569","270.959095110212","222847.3125"
"5778","13","259.013151321228","271.833889334542","193527.953125"
"6394","13","175.059886948997","271.788732910156","186758.171875"
"6067","13","257.983269231953","271.608693150112","183924.0625"
"6756","13","278.981104218057","271.78004586356","161222"
"17","14","148.042305823552","56.0111697347541","113329400"
"230","14","216.030213190154","54.9659392220633","7961945.5"
"293","14","149.045614636845","55.9658187230428","6273983"
"335","14","150.038040221177","55.9235109753079","5464360.5"
"1028","14","194.047632286587","56.2031460867988","1462676.25"
"2073","14","100.038731422998","60.0861873111209","625912.375"
"18","15","112.984018693435","37.5336687188399","105760448"
"64","15","248.960004999453","37.4439661126388","30746580"
"119","15","180.971851601015","37.4684457276997","14917284"
"447","15","145.096784520626","38.3135981029934","3955327"
"645","15","113.98728715189","37.5336698230944","2570155.5"
"751","15","222.048822438748","38.598878648546","2156449.75"
"1019","15","128.958007995604","37.5988432231702","1472394.125"
"1036","15","249.963357765074","37.4034039346795","1449077.625"
"1456","15","114.988184991442","37.5255116914448","941198.75"
"2193","15","181.975233832895","37.4355558094225","581200.5"
"5762","15","590.900879572617","37.2838155958388","194093.125"
"20","16","241.118899945281","323.974617004395","103227360"
"146","16","242.122051822439","323.97566179548","12518165"
"343","16","341.044167155849","324.091414969308","5222379"
"438","16","281.123847147326","324.466161237444","4012907.75"
"526","16","309.106533559088","324.127147565569","3371247"
"911","16","158.080885371389","324.797926250257","1687255.75"
"982","16","328.1511101351","323.387088448661","1555349.875"
"1259","16","197.128497011744","323.975708007812","1148156.875"
"1476","16","243.123627936676","323.984435163225","930200.875"
"1489","16","287.124566730704","323.984782191685","921285.125"
"1530","16","369.17746803506","323.234919956752","891032"
"1568","16","342.046074131409","324.145146833147","873862.25"
"1571","16","277.095731666431","324.082571847098","869374.5625"
"2491","16","343.043165083099","324.100132533482","505159.5625"
"2513","16","373.070426384565","324.038141741071","500954.40625"
"2663","16","310.110050284409","324.038138253348","471825.84375"
"2691","16","282.127201311048","324.430487932478","465949.8125"
"3075","16","553.261683369712","323.520626395089","397691.0625"
"3171","16","377.093823871465","324.270009940011","384172.6875"
"3425","16","250.107891590615","324.493569510324","351688.59375"
"3520","16","344.041359655701","324.091475132534","341766.5"
"3550","16","304.114659824837","324.189511544364","338697.46875"
"3590","16","355.111831995662","324.091564941406","334413.71875"
"4174","16","359.054914698139","324.064753941127","282774.4375"
"4276","16","339.049780431423","324.14519304548","274560.8125"
"4406","16","279.092854124602","324.020279366629","265387.46875"
"5134","16","390.047502768579","324.029623849051","220558.9375"
"5593","16","381.036787522631","324.109622628348","201181.578125"
"5849","16","486.255204904019","323.482384381975","191180.359375"
"21","17","288.119893923769","59.4817368643624","102006976"
"156","17","289.123027207507","59.4379368373326","11968083"
"605","17","290.087638541976","59.2251703534807","2781679.5"
"1173","17","269.069768548159","57.7964649200439","1246831.875"
"1321","17","310.101727567848","59.6380776541574","1065799.25"
"22","18","225.060825762725","39.0577203850997","94959600"
"25","18","88.0393702390407","42.1042911127994","83867664"
"26","19","120.010888897244","41.0716894323176","83299216"
"453","19","122.006683021047","41.1418980685147","3888192"
"28","20","306.07629208615","52.1518968854632","76916312"
"214","20","307.079857210455","52.1515539986747","8558401"
"525","20","308.071988055728","52.1694650922503","3391180"
"665","20","406.001169657498","52.4269708905901","2473496"
"697","20","328.058094526492","52.320847429548","2356949.75"
"1911","20","362.993727738612","52.2325307573591","682733.125"
"2668","20","272.088616820164","51.9485775538853","471003.84375"
"29","21","175.023568471061","50.6595408121745","76384456"
"700","21","278.087829651331","52.0639718373617","2346948.5"
"31","22","130.085820402544","84.6282814427426","68589920"
"323","22","259.1295891674","83.2258747645787","5704468.5"
"376","22","131.089120309887","84.8451222871479","4706707.5"
"989","22","134.893086287941","86.5677943982576","1540961.125"
"1278","22","176.091587900263","85.0393781919737","1131254.375"
"1789","22","354.075739886052","84.5031439463298","739252.375"
"1790","22","268.986818876756","84.4656438054265","737464.6875"
"2298","22","210.087450994665","83.4809563773019","549248.1875"
"2743","22","488.198915006931","83.3062385982937","455535.9375"
"3163","22","287.088185128668","84.8544064571983","394340.21875"
"4158","22","132.089989288317","85.122016482883","283751.8125"
"4164","22","258.957924969742","84.8294177585178","283249.28125"
"4745","22","270.983914418374","84.3851640031144","242492.15625"
"5003","22","356.072743051326","84.5651575724284","226823.34375"
"5878","22","260.954980060773","84.7230029635959","190216.703125"
"6438","22","135.893270643147","86.4964159915322","171870.15625"
"32","23","227.103054924323","245.11870235867","64355900"
"252","23","228.106202450279","245.102239554269","7181666.5"
"515","23","327.028588144001","245.157279314314","3484241.5"
"581","23","295.090715760204","245.129230608259","3022226.5"
"1303","23","222.076631724804","244.730305262974","1094354.75"
"1471","23","183.112734746067","245.175495692662","934461.375"
"2417","23","328.030326402032","245.157761056083","520820.46875"
"2556","23","329.028032655212","245.148753574916","491477.75"
"2820","23","263.080126963606","245.175466918945","442685.5625"
"2927","23","330.02601378164","245.130143083845","422055.8125"
"3207","23","273.108975313347","245.211954171317","378395.6875"
"3280","23","161.080560481495","245.451218087333","369721.90625"
"4876","23","367.020972407351","245.158417619978","234181.78125"
"33","24","164.07037320048","137.1464912013","59486936"
"287","24","232.058408732444","137.53463992557","6405956.5"
"314","24","165.073619942793","137.242335670873","5853606.5"
"403","24","263.996615107899","137.249916924371","4333949.5"
"824","24","432.072804089083","137.5315284729","1953497.25"
"944","24","101.932097678521","137.64125221654","1615454.375"
"1122","24","220.006271297674","137.232336256239","1313177.75"
"1169","24","134.893128505352","137.389095908717","1251061.125"
"1189","24","287.0881386696","137.765885202508","1224279.875"
"1268","24","431.074994488068","137.522616068522","1139690.5"
"1379","24","130.942644662582","137.655616760254","999953.4375"
"1482","24","147.043683395134","137.258582644992","927516"
"1526","24","210.076218640223","137.356875949436","894231.8125"
"1615","24","246.99364488327","137.451488494873","844602"
"1723","24","406.161317956931","137.787542288644","775335.5"
"1815","24","99.9241839692859","137.375934400057","723712.25"
"1836","24","300.046121973526","137.902840508355","714465.4375"
"1876","24","233.061705142838","137.479171329074","696584.75"
"1968","24","98.9375461047847","137.516069914165","659513.875"
"2101","24","132.921919034218","137.406122709575","615988.75"
"2143","24","551.146291481766","137.311592102051","598793"
"2577","24","351.13214845405","137.373770395915","486527.46875"
"2664","24","433.072635617845","137.51356209649","471614.625"
"2904","24","136.890142503988","137.86822871158","427564.96875"
"2985","24","264.997552062371","137.267557646099","411720.1875"
"3105","24","235.071729813075","137.661529541016","393466.59375"
"3457","24","294.029361740556","137.61038462321","348587.46875"
"3468","24","550.148173692639","137.346635606554","347333.5625"
"3513","24","329.150306484633","137.179589589437","342538.5"
"3585","24","241.082373691186","137.837199443095","334888.625"
"3656","24","260.059188745269","137.6730372111","328680.15625"
"4311","24","500.060247189912","138.11472023858","272408.46875"
"4379","24","194.904772732013","137.429236964176","267133.375"
"4458","24","419.119463749877","137.434096866184","261319.953125"
"4599","24","277.059210420273","137.978128051758","252508.328125"
"4717","24","201.995535696334","137.267736646864","243889.8125"
"4842","24","552.147280885161","137.382126702203","236100.375"
"4855","24","262.002149207356","137.25857997585","235329"
"5014","24","166.077277982835","137.330097198486","226520.890625"
"5179","24","422.044288215304","137.726067437066","218189.78125"
"5416","24","144.06514360459","139.512022319593","207320.015625"
"5491","24","429.074585091783","137.505214691162","204563.515625"
"5928","24","166.074195345861","137.515130784776","188305.734375"
"6334","24","312.025471568382","136.168276541574","174926.75"
"6794","24","359.018358751299","138.187186104911","160313"
"6987","24","288.091515566224","137.869633265904","154142.34375"
"34","25","359.07291342228","62.9272552837025","58271732"
"35","26","311.168526560694","642.459870990954","57407296"
"175","26","312.171729638445","641.309229800576","11037272"
"637","26","313.164134114355","641.807037353516","2610593"
"756","26","379.155635137503","642.018231843647","2133383"
"2774","26","380.159042969302","642.149610017475","449977.59375"
"2792","26","314.167592923565","642.035483912418","447149.03125"
"2875","26","279.163175220566","641.892881694593","433218.3125"
"4317","26","323.168273720014","640.943307976974","272042.40625"
"5979","26","183.00856134705","643.225353040193","186599.078125"
"46","27","311.168451599621","637.106061433491","56492428"
"917","27","379.155638471697","637.175267269737","2036880.75"
"37","28","231.098037875247","42.8286445617676","54088540"
"224","28","213.087213278354","42.8311342663235","8143186"
"313","28","247.093015821426","42.9971069335937","5894559"
"325","28","152.994441054209","42.513253566197","5685955"
"333","28","232.101284464008","42.8287046160017","5475899.5"
"487","28","462.183515992996","42.8551155090332","3671825.5"
"617","28","174.075981725447","43.7539063589914","2717066.5"
"793","28","426.021646853273","43.8478141360813","2022059.75"
"840","28","334.125279469313","42.8021846226283","1896003.75"
"1240","28","201.050676488899","43.7804229736328","1168073.625"
"1288","28","250.059530032458","43.1833207266671","1118472.875"
"1444","28","375.115185785813","41.9887140546526","948099.75"
"1827","28","261.072488772036","42.9208864635891","718194.375"
"2258","28","304.114701185632","42.3161226545061","562225.0625"
"3165","28","252.056594229314","43.1835821969169","385040.65625"
"3678","28","196.893831106198","43.9072376050447","326226.78125"
"3885","28","98.0231061212721","42.7863024661415","304827.28125"
"3931","28","250.97229722889","42.1219744001116","300646.71875"
"4195","28","606.072794364686","44.5948170253209","281098.875"
"4261","28","565.046215696896","43.845872933524","276129.25"
"4916","28","159.03976107915","42.8046039036342","231939.59375"
"5180","28","213.016215007363","43.8016545976911","218114.671875"
"5293","28","427.025057308836","43.58599722726","212404.734375"
"36","29","311.168516609838","648.423922890111","52895396"
"6351","29","183.008622061451","648.000575015419","170190.515625"
"38","30","61.9881971308859","781.017224763569","50677020"
"70","30","112.984012569181","780.6010260331","27509218"
"444","30","94.9794066501929","780.958767539576","3976656.75"
"528","30","146.964452012049","781.25923879523","3359680.75"
"537","30","68.9957127148864","780.557940031353","3284291"
"817","30","126.90345973852","781.017149272718","1970381.125"
"1162","30","129.974247598587","781.14254921361","1262799.875"
"1461","30","80.9161057540744","780.97537552683","938046.3125"
"1478","30","144.990329070936","779.671687075966","928189.5625"
"1626","30","178.813988525565","780.67384739926","837276.8125"
"1695","30","102.955152828612","781.067358719675","791110.75"
"1742","30","134.893091969336","780.925236752159","763406.9375"
"1751","30","78.918315903258","780.983746980366","759370"
"2058","30","133.990181759966","780.90034243935","630987.625"
"2112","30","224.80262877598","780.69116692794","612115.25"
"2155","30","113.987317465844","780.743466025905","593067.125"
"2339","30","176.996769265626","779.144099185341","535900.3125"
"2372","30","176.816053796714","780.607662803248","528333.5"
"2388","30","110.974177760329","780.90870104338","526159.4375"
"2400","30","94.9935354083675","781.075566342003","524564.875"
"2995","30","226.800399226846","780.724760356702","409125.65625"
"3181","30","180.811705434711","780.565906725432","383383.28125"
"3252","30","63.992447543804","780.975487960012","373780.5"
"3441","30","197.962095979364","781.932689465974","350238.5"
"3558","30","191.945117857671","780.599256013569","337955.3125"
"3751","30","215.920845463199","779.194350393195","317453.59375"
"3867","30","162.98101832373","779.303465190687","306494.28125"
"4137","30","119.945318022213","781.067206131785","284549.40625"
"4389","30","163.895967432348","781.083867123253","266270.34375"
"4499","30","104.952201616888","781.20144010845","258393.046875"
"4518","30","126.999698372326","780.273063258121","257149.046875"
"4615","30","119.905941436203","781.050657573499","251518.40625"
"4840","30","136.890157040186","780.900029232628","236225.484375"
"5988","30","96.9749952912061","780.933733488384","186599.796875"
"6323","30","62.9852463612635","780.983801590769","175361.453125"
"6571","30","118.990926896038","779.33695261102","167133.65625"
"6591","30","164.925934395004","780.590902228104","166412.3125"
"6631","30","201.905057858993","780.950341475637","165179.5625"
"6948","30","200.996993606073","779.311563592208","155787.796875"
"41","31","135.02972788932","53.844432630037","48671320"
"356","31","678.092911692599","54.4595140729632","5065468"
"642","31","136.033006040645","53.809294455392","2592341.5"
"671","31","245.113756203064","54.3833027430943","2463383.5"
"1273","31","679.096086890462","54.4503675188337","1134050.5"
"1651","31","203.01779874914","53.8631684439523","825965.4375"
"2118","31","324.036814017861","54.5511109488351","611002.1875"
"42","32","391.032150340561","52.7064087607644","48156884"
"162","32","390.036271008134","52.7357323056176","11847179"
"281","32","392.035611590265","52.6912798200335","6535075"
"43","33","325.184025792515","671.267494603207","45944272"
"197","33","326.187266218853","670.201436896073","9430362"
"834","33","327.179666821173","671.309173583984","1917616.625"
"966","33","393.171398217255","671.063985724198","1580850.875"
"1901","33","327.189929087406","669.062217310855","942010.3125"
"3144","33","328.182953254456","670.096782483553","388726"
"3652","33","394.174375902072","671.130605597245","329718.53125"
"44","34","293.114223651065","285.375834437779","45467428"
"264","34","294.117551109635","285.35741141183","6865067.5"
"546","34","315.09604239969","285.337840924944","3250207.25"
"655","34","393.039266971722","285.394224330357","2516788.75"
"916","34","128.033785621955","285.391112478156","1674876.875"
"1783","34","295.119547689049","285.421821812221","742506.375"
"2434","34","394.041216077319","285.393580845424","515396.4375"
"2540","34","349.033586767118","285.422167096819","494882.4375"
"2544","34","316.099187823028","285.356422642299","494324.75"
"2984","34","134.893134692457","285.609566939505","411867.5"
"3391","34","275.103628003026","285.346727643694","354508.0625"
"3746","34","315.119477147823","285.805365862165","337068.1875"
"3741","34","383.083336467349","285.37509765625","319164.28125"
"3910","34","331.038995206533","285.374066162109","302764.90625"
"4050","34","350.03069934927","285.411910574777","290509.0625"
"4169","34","396.03668741636","285.355317905971","283091.375"
"5743","34","351.028225810224","285.440897914342","194686.734375"
"6762","34","415.021081218818","285.381906563895","161003.265625"
"47","35","325.18400820703","665.79767006322","43385632"
"205","35","326.187286396205","665.824305484169","8931481"
"815","35","327.179665885907","665.368117483039","1973067.75"
"894","35","393.171413365108","665.625936407792","1725709.5"
"4342","35","461.158547984804","667.45391042609","269960.65625"
"49","36","129.054187592798","252.138982270893","40746024"
"611","36","130.057472138368","251.91739654541","2750205.25"
"880","36","197.042045572087","251.840180246454","1765310.5"
"1220","36","374.156371768526","251.441162109375","1191860.125"
"1289","36","260.103695715044","252.38749433245","1116998.875"
"3462","36","277.983730048995","251.914221191406","347884.28125"
"4487","36","144.044039638912","251.520502592388","258968.4375"
"4527","36","276.98594599815","251.923470633371","256853.078125"
"4659","36","131.058311485916","252.16480582101","248089.453125"
"4765","36","306.109221528983","252.387080165318","241393.859375"
"5960","36","375.159948959846","251.459748622349","187084.375"
"6089","36","265.030268432489","251.886038208008","183054.71875"
"6437","36","228.980237294582","252.016191319057","177081.421875"
"6855","36","396.138120889628","251.515519060407","158585.921875"
"6857","36","571.271758368907","252.165168544224","158545.3125"
"50","37","151.024687503829","58.2141630842879","40108700"
"171","37","611.142808993264","58.7826132638114","11396721"
"3054","37","291.091067345617","59.2386675441966","400667.90625"
"52","38","259.075550120075","241.711243983677","38881656"
"330","38","550.214628329802","242.400318254743","5560820"
"434","38","260.078892703797","241.692972237723","4065967.25"
"498","38","359.000816265803","241.665410505022","3594508.25"
"827","38","327.062928033699","241.711286708287","1934813.5"
"898","38","261.071260817047","241.683866664342","1713433.5"
"1011","38","551.217895482008","242.400225830078","1493918.375"
"2087","38","572.196073399452","242.687041364397","621749.3125"
"2175","38","373.172409192516","241.601896885463","588691.3125"
"2987","38","360.999919045647","241.675010899135","411562.625"
"3122","38","361.998234802596","241.692959158761","390938.09375"
"4178","38","552.220118751991","242.336150687081","282631.875"
"4905","38","328.066597136523","241.720301600865","232782.140625"
"5337","38","346.161626298704","242.317102922712","210460.1875"
"5652","38","650.138925460844","242.391727556501","198549.65625"
"6148","38","395.050052113285","241.647359793527","181533.078125"
"6400","38","284.125042589058","242.096101161412","173157.828125"
"6508","38","573.1992911508","242.61323765346","169482.765625"
"53","39","179.054874651385","40.8322582760373","37869268"
"132","39","135.028347841824","40.7804074538381","13834021"
"195","39","165.039125389034","40.4151274191367","9472443"
"352","39","237.060885345494","40.7310520807902","5109582.5"
"638","39","180.058219738401","40.8995480924039","2602293"
"1518","39","209.065715533697","40.7280319213867","896914.4375"
"1887","39","247.039890720915","40.2924829755511","692542.875"
"3180","39","190.070998179888","41.2296772003174","383410.125"
"3260","39","239.076538615277","40.5256844626533","372099.25"
"3526","39","256.058881549051","41.0948490687779","341412.96875"
"3839","39","308.098290581581","40.9012975420271","309117.25"
"4731","39","182.99569667467","40.9194649832589","243260.34375"
"4927","39","168.979964819839","40.9958981408013","231395.96875"
"5763","39","273.037938165712","40.6905638558524","194073.515625"
"55","40","165.054418675969","340.416600277549","36323136"
"150","40","294.098162078692","339.896068464007","12164016"
"183","40","172.096610036328","339.997944882042","10434035"
"508","40","166.057709786453","340.386066012912","3532838"
"653","40","543.688315776295","339.69534476144","2520306.25"
"855","40","295.101276115974","339.887051827567","1863668.625"
"931","40","233.042470401177","340.404104444716","1645087.375"
"1146","40","147.043712367582","340.293170001056","1278043.125"
"1148","40","397.245052689303","340.261170305525","1277518.375"
"1202","40","544.189799618001","339.66790335519","1216570.375"
"1438","40","130.085823444336","340.508572227076","953238.9375"
"1451","40","173.099953153448","340.3248046875","942773.75"
"1703","40","119.04859662729","340.54323747423","788151.8125"
"2750","40","544.690256697756","339.631116594587","454638.3125"
"2752","40","264.980724001639","340.306052943638","454227.84375"
"2775","40","240.084761284053","340.342647007533","449670.9375"
"2996","40","601.739285532975","341.191482979911","408952.03125"
"4179","40","202.107634578128","340.863044956752","282570.1875"
"4622","40","247.97778847594","340.533966936384","250760.9375"
"4903","40","602.240875018433","341.136291503906","232856.828125"
"6484","40","301.030468814063","340.452020263672","170400"
"56","41","173.103140209773","38.9635981997928","35670832"
"664","41","174.106413653711","38.9762547810872","2481776.25"
"58","42","325.183978013237","678.228552567331","32897676"
"278","42","326.187325830216","678.10714400442","6625564.5"
"1047","42","327.179681384246","677.702047247636","1427256.5"
"1221","42","393.17139803711","677.623880486739","1352175.25"
"4218","42","328.183009766534","677.660275107936","279585.96875"
